State, County, FIPS, Total,Commercial,Industrial,Residential,Electricity Prod,Onroad,Cement,Aircraft,Airborne,Nonroad,Pop 2000,Total per capita,Commercial per capita,Industrial per capita,Residential per capita,Electricity Prod per capita,Onroad per capita,Cement per capita,Aircraft per capita,Unknown per capita,Nonroad per capita,Transport per capita
OR,Yamhill,41071,0.179612034,0.008445499,0.012602744,0.015903463,0.012289892,0.084531316,0,0.009171543,0.023054365,0.013613212,84992,2.113281644,0.099368168,0.148281528,0.187117177,0.144600574,0.994579676,0,0.107910657,0.271253351,0.160170513,1.533914198
PA,Adams,42001,0.235622123,0.020701651,0.03392992,0.043682069,0.002231914,0.117761519,0,0.000938356,0.002358733,0.014017962,91292,2.580972294,0.22676303,0.371663674,0.478487369,0.024448079,1.289943462,0,0.01027862,0.025837236,0.153550825,1.479610143
PA,Allegheny,42003,4.208590877,0.388727975,0.440245276,0.711302601,0.907332088,1.246225787,0,0.110091505,0.276735329,0.127930317,1281666,3.283687698,0.303298968,0.343494542,0.554982812,0.707931776,0.972348324,0,0.085897187,0.215918444,0.099815644,1.373979599
PA,Armstrong,42005,3.601118228,0.010350172,0.027141827,0.04145795,3.426008339,0.08657319,0,0,0,0.009586749,72392,49.74469869,0.142973976,0.374928546,0.572686897,47.32578654,1.195894435,0,0,0,0.132428296,1.32832273
PA,Beaver,42007,4.323018506,0.023610681,0.090240453,0.102489934,3.816223152,0.203481333,0,0.020646329,0.051898364,0.014428259,181412,23.82983764,0.130149497,0.497433761,0.564956752,21.03622226,1.121653105,0,0.113809061,0.286080106,0.0795331,1.601075372
PA,Bedford,42009,0.259868187,0.011257778,0.022853102,0.03127872,0,0.179627445,0,0.002089667,0.005252763,0.007508712,49984,5.199027419,0.225227633,0.457208344,0.625774643,0,3.593698891,0,0.041806714,0.10508888,0.150222314,3.890816798
PA,Berks,42011,1.708721165,0.110173388,0.301533,0.215175749,0.358986677,0.460793258,0.15054391,0.018063723,0.045406504,0.048044956,373638,4.573199636,0.294866658,0.807019094,0.575893643,0.960787386,1.233261226,0.402913809,0.04834552,0.121525392,0.128586909,1.531719047
PA,Blair,42013,0.415941044,0.03606388,0.123148643,0.076935939,0,0.147660406,0,0.005027635,0.012637888,0.014466653,129144,3.22075392,0.279253233,0.953576189,0.595737619,0,1.14337798,0,0.038930459,0.097858889,0.11201955,1.392186879
PA,Bradford,42015,0.190513665,0.013152713,0.049264257,0.035916614,0,0.072589024,0,0.001951694,0.004905944,0.012733418,62761,3.035542218,0.209568258,0.784950166,0.572276,0,1.156594442,0,0.031097249,0.078168677,0.202887426,1.468747795
PA,Bucks,42017,1.442307794,0.215039559,0.122660022,0.293444561,0.000499229,0.67896124,0,0.016631511,0.041806373,0.073265297,597635,2.413358979,0.359817547,0.205242368,0.491009666,0.000835341,1.136080116,0,0.027828877,0.06995302,0.122592046,1.356454058
PA,Butler,42019,0.856142975,0.040809309,0.398541015,0.08890293,0,0.242449982,0.037282919,0.0068815,0.017297922,0.023977397,174083,4.918015977,0.234424437,2.289373546,0.510692773,0,1.392726354,0.214167492,0.039529997,0.099365947,0.137735431,1.669357729
PA,Cambria,42021,0.376766416,0.032950397,0.03208181,0.100546831,0.001299174,0.155915449,0,0.011594324,0.029144475,0.013233956,152598,2.469012807,0.215929415,0.210237424,0.658900056,0.008513706,1.021739796,0,0.075979529,0.190988575,0.086724306,1.375432207
PA,Cameron,42023,0.023289408,0.001249309,0.002893592,0.003417791,0,0.010068328,0,0,0,0.005660388,5974,3.89846131,0.209124294,0.484364327,0.572110959,0,1.685357869,0,0,0,0.947503862,2.632861731
PA,Carbon,42025,7.399609884,0.012355453,7.2203163,0.04368256,0,0.108156428,0,0.002569473,0.006458845,0.006070825,58802,125.8394253,0.210119603,122.7903184,0.742875417,0,1.839332469,0,0.043697031,0.109840566,0.103241815,2.096111882
PA,Centre,42027,0.443208224,0.063089494,0.025984198,0.058414938,1.72013E-05,0.233992277,0,0.011090488,0.027877991,0.022741637,135758,3.264693237,0.464720269,0.191400862,0.43028726,0.000126706,1.72359844,0,0.081693074,0.205350631,0.167515996,2.17815814
PA,Chester,42029,1.446317201,0.154914935,0.149024026,0.207714637,0.220055978,0.589583778,0,0.015448575,0.038832844,0.070742429,433501,3.336364163,0.357357734,0.343768586,0.479156073,0.507625076,1.360051713,0,0.035636768,0.089579595,0.163188618,1.648456694
PA,Clarion,42031,0.49815387,0.185607664,0.163082653,0.022036294,7.46652E-07,0.106215182,0,0.003854528,0.009689064,0.007667739,41765,11.92754389,4.444095879,3.904768407,0.527625864,1.78775E-05,2.543162495,0,0.092290861,0.231990039,0.183592465,3.05103586
PA,Clearfield,42033,1.043333621,0.019485742,0.012544079,0.059078387,0.755699267,0.183837201,0,0.001291808,0.003247198,0.00814994,83382,12.51269604,0.233692429,0.150441088,0.708526862,9.063098352,2.204758828,0,0.015492646,0.03894363,0.097742204,2.356937308
PA,Clinton,42035,0.21257943,0.007722394,0.054593842,0.024153029,5.98819E-05,0.102315854,0,0.004440751,0.011162646,0.008131033,37914,5.606884802,0.20368187,1.439938849,0.637047765,0.001579413,2.698629887,0,0.117126935,0.294420174,0.214459909,3.324636905
PA,Columbia,42037,0.215413172,0.019073872,0.039136596,0.038182003,0,0.104854045,0,0.001445107,0.00363254,0.009089009,64151,3.357908244,0.297327749,0.610069924,0.595189525,0,1.634488078,0,0.022526647,0.056624838,0.141681481,1.855321045
PA,Crawford,42039,0.237329296,0.021724087,0.024206108,0.047772469,0.000378453,0.119570959,0,0.001566317,0.003937228,0.018173676,90366,2.626311847,0.240401108,0.267867425,0.528655347,0.004188006,1.323185257,0,0.017333034,0.043569792,0.201111878,1.585199961
PA,Cumberland,42041,0.711773129,0.067161402,0.098589144,0.098966044,0.000498495,0.421488313,0,0,0,0.025069731,213674,3.331117163,0.314317147,0.461399815,0.463163718,0.002332968,1.972576508,0,0,0,0.117327008,2.089903516
PA,Dauphin,42043,0.791002601,0.081157581,0.05152329,0.131541908,0.009764059,0.429850884,0,0.015193839,0.03819252,0.03377852,251798,3.141417332,0.322312254,0.204621521,0.522410456,0.03877735,1.707125888,0,0.060341383,0.151679202,0.134149279,2.053295752
PA,Delaware,42045,2.351399497,0.136193029,0.092415926,0.295884767,1.006120597,0.480903258,0,0.085695028,0.215410277,0.038776616,550864,4.268566282,0.247235304,0.167765412,0.537128523,1.826441003,0.87299816,0,0.155564764,0.391040759,0.070392358,1.48999604
PA,Elk,42047,0.232661204,0.109794778,0.027129415,0.019542423,0,0.060475305,0,0.002596407,0.006526552,0.006596325,35112,6.626258954,3.126987294,0.77265364,0.556573911,0,1.722354315,0,0.073946435,0.185878102,0.187865258,2.170044109
PA,Erie,42049,0.821708353,0.076083405,0.182058821,0.143779845,0.006490801,0.342602837,0,0.007920473,0.019909575,0.042862595,280843,2.925863751,0.270910813,0.648258355,0.511958088,0.023111848,1.219908766,0,0.028202495,0.070892188,0.152621198,1.471624647
PA,Fayette,42051,0.332683497,0.027717,0.042623499,0.091005384,0.009709217,0.138358405,0,0.00269047,0.006762997,0.013816524,148644,2.238122608,0.186465648,0.286748869,0.612237185,0.065318596,0.930803835,0,0.018100095,0.045497951,0.092950429,1.087352309
PA,Forest,42053,0.04357202,0.001440175,0.012306263,0.002595808,0,0.019795673,0,0,0,0.007434101,4946,8.809547116,0.291179769,2.488124319,0.52482976,0,4.002360158,0,0,0,1.50305311,5.505413268
PA,Franklin,42055,0.370249467,0.029988629,0.028721054,0.054408687,0.015555746,0.219084672,0,0.001475938,0.003710044,0.017304697,129313,2.863203757,0.231907301,0.222104926,0.42075187,0.120295301,1.694220013,0,0.011413688,0.028690417,0.133820242,1.868144359
PA,Fulton,42057,0.100434598,0.00273877,0.007765238,0.007062151,0,0.079146301,0,0,0,0.003722138,14261,7.04260554,0.192046113,0.544508631,0.495207289,0,5.549842309,0,0,0,0.261001198,5.810843507
PA,Greene,42059,2.607007559,0.006838247,0.016280331,0.020204592,2.48700354,0.0596009,0,0.001665561,0.004186696,0.011227692,40672,64.09833692,0.168131561,0.400283517,0.496769085,61.14780537,1.465403719,0,0.040951057,0.102938041,0.276054579,1.885347395
PA,Huntingdon,42061,0.133712265,0.008742741,0.012751025,0.027312219,0,0.074563811,0,0,0,0.010342469,45586,2.933187052,0.191785657,0.279713629,0.599136122,0,1.635673468,0,0,0,0.226878176,1.862551644
PA,Indiana,42063,6.25060005,0.011799856,0.048800996,0.049034447,6.003199506,0.115652315,0,0.003146983,0.007910519,0.011055428,89605,69.75726857,0.131687477,0.544623579,0.547228917,66.99625585,1.290690417,0,0.035120618,0.08828212,0.123379588,1.537472742
PA,Jefferson,42065,0.171681485,0.007033303,0.020004474,0.027227618,1.4933E-06,0.100554331,0,0.002803766,0.007047786,0.007008713,45932,3.737731538,0.153124259,0.435523694,0.592781035,3.25112E-05,2.189199923,0,0.061041669,0.153439561,0.152588886,2.556270039
PA,Juniata,42067,0.071485686,0.005086608,0.00801347,0.012144274,0,0.041968805,0,0.000102655,0.000258039,0.003911835,22821,3.132451961,0.222891532,0.351144544,0.532153472,0,1.839043227,0,0.004498249,0.011307105,0.171413832,2.026262414
PA,Lackawanna,42069,0.570629396,0.069129697,0.057319471,0.124656867,0.027542178,0.276163923,0,0,0,0.015817258,213295,2.675306011,0.324103694,0.26873331,0.584434082,0.129127163,1.29475104,0,0,0,0.074156723,1.368907763
PA,Lancaster,42071,1.544643975,0.130924791,0.517606165,0.220130964,6.58025E-05,0.554034124,0,0.013504878,0.033947011,0.074430239,470658,3.281881909,0.278173943,1.099750062,0.46770896,0.000139809,1.177148002,0,0.028693612,0.072126706,0.158140814,1.436109135
PA,Lawrence,42073,1.009726661,0.023026741,0.112265018,0.052089474,0.482619236,0.111355949,0.194323095,0.00711397,0.017882279,0.009050898,94643,10.6687939,0.243301049,1.18619463,0.550378522,5.099365366,1.176589379,2.05322206,0.075166364,0.188944548,0.09563198,1.536332271
PA,Lebanon,42075,0.477886461,0.028438862,0.054960095,0.07463475,0.123755717,0.177855611,0,0,0,0.018241426,120327,3.971564665,0.236346473,0.456756131,0.620266023,1.028494995,1.478102265,0,0,0,0.151598778,1.629701043
PA,Lehigh,42077,1.394432426,0.465466409,0.158205785,0.146163417,0.001457843,0.395412553,0.099138672,0.025190561,0.06332113,0.040076055,312090,4.468045838,1.49144929,0.506923594,0.468337393,0.004671227,1.26698245,0.317660522,0.080715696,0.202893812,0.128411854,1.679003812
PA,Luzerne,42079,0.974202534,0.091367728,0.073778455,0.196407363,0.098099995,0.417657725,0,0.01891203,0.047538885,0.030440352,319250,3.051534954,0.286194921,0.231099312,0.61521492,0.307282679,1.308246592,0,0.059238936,0.148908019,0.095349576,1.611743123
PA,Lycoming,42081,0.346582946,0.032410406,0.047256436,0.072384081,0,0.166746347,0,0.003611207,0.009077436,0.015097034,120044,2.887132601,0.269987717,0.39365929,0.602979584,0,1.389043572,0,0.03008236,0.075617574,0.125762503,1.620506009
PA,McKean,42083,0.332935786,0.011585899,0.219694768,0.024153634,0,0.062826425,0,0.002461603,0.006187694,0.006025764,45936,7.247818403,0.252218285,4.782627305,0.525810557,0,1.36769472,0,0.053587658,0.134702505,0.131177374,1.687162256
PA,Mercer,42085,0.399554173,0.034313953,0.066904402,0.063370241,0.000341327,0.207352084,0,0.002911255,0.007317972,0.017042941,120293,3.321508095,0.285253112,0.556178684,0.526799073,0.00283746,1.723725268,0,0.024201363,0.060834562,0.141678572,1.950439765
PA,Mifflin,42087,0.135967182,0.010258973,0.023540926,0.028032907,0,0.059309448,0,0.00215474,0.005416337,0.007253852,46486,2.924906044,0.22068951,0.50640894,0.603039774,0,1.275856135,0,0.046352446,0.116515448,0.156043791,1.59476782
PA,Monroe,42089,0.445088356,0.098022585,0.024543674,0.060844306,0,0.227631892,0,0.003674549,0.009236661,0.021134689,138687,3.209301205,0.706790005,0.176971699,0.43871672,0,1.641335466,0,0.026495267,0.066600769,0.152391279,1.886822781
PA,Montgomery,42091,2.133600226,0.332154592,0.303349566,0.383855024,0.0252882,0.921191627,0,0.017868137,0.044914856,0.104978224,750097,2.844432421,0.442815518,0.404413784,0.511740514,0.033713239,1.228096669,0,0.023821102,0.05987873,0.139952865,1.451749366
PA,Montour,42093,2.288940903,0.005763276,0.007190527,0.009125822,2.217330191,0.046858825,0,0,0,0.002672263,18236,125.5177069,0.316038367,0.394303954,0.500428917,121.5908199,2.569578037,0,0,0,0.146537777,2.716115814
PA,Northampton,42095,2.245371173,0.09624852,0.149854567,0.139686171,1.162909031,0.276817337,0.390905762,0,0,0.028949786,267066,8.407551592,0.360392263,0.561114356,0.523039889,4.354388169,1.036512837,1.463704709,0,0,0.108399369,1.144912206
PA,Northumberland,42097,0.370374136,0.019112931,0.043068569,0.064843469,0.108120198,0.112800656,0,0.002430464,0.00610942,0.013888427,94556,3.916981849,0.202133458,0.455482141,0.685767892,1.143451475,1.192950805,0,0.025703968,0.064611663,0.146880446,1.430146883
PA,Perry,42099,0.119529397,0.007466605,0.002475889,0.026073411,0,0.078155966,0,0,0,0.005357527,43602,2.741374189,0.171244545,0.056783832,0.597986576,0,1.792485801,0,0,0,0.122873434,1.915359235
PA,Philadelphia,42101,4.153893181,0.367289341,1.832880713,0.81045525,0.218512601,0.783171092,0,0.016451961,0.041355041,0.083777184,1517550,2.737236454,0.242027835,1.20778934,0.534055056,0.14399038,0.516075972,0,0.010841132,0.027251188,0.055205551,0.609373844
PA,Pike,42103,0.134533082,0.008355486,0.000765002,0.01976721,0,0.093772422,0,0,0,0.011872962,46302,2.905556605,0.180456269,0.016522005,0.426919133,0,2.025234801,0,0,0,0.256424397,2.281659198
PA,Potter,42105,0.130426372,0.006875722,0.074395176,0.008906948,0,0.034730723,0,0,0,0.005517803,18080,7.213848018,0.380294373,4.114777433,0.492640911,0,1.920947095,0,0,0,0.305188207,2.226135301
PA,Schuylkill,42107,0.526175329,0.034691871,0.040217426,0.124221657,0.087656058,0.21204828,0,0.004103127,0.010313967,0.012922945,150336,3.49999554,0.23076223,0.267516932,0.826293482,0.583067648,1.410495688,0,0.027293045,0.068606102,0.085960414,1.592355248
PA,Snyder,42109,0.749318571,0.013534894,0.013533335,0.019936633,0.620314621,0.062300141,0,0.003457002,0.00868981,0.007552135,37546,19.95734754,0.360488308,0.36044678,0.530992193,16.5214569,1.659301672,0,0.092073783,0.231444375,0.201143529,2.183963359
PA,Somerset,42111,0.299942531,0.019136002,0.031318009,0.0564927,0,0.173494986,0,0.002019888,0.005077364,0.012403582,80023,3.748204029,0.239131273,0.391362597,0.705955788,0,2.168064002,0,0.025241346,0.063448814,0.15500021,2.411754372
PA,Sullivan,42113,0.026908614,0.001635542,0.000395643,0.004339193,0,0.014229417,0,0,0,0.006308819,6556,4.104425494,0.249472551,0.06034821,0.661865988,0,2.170441833,0,0,0,0.962296911,3.132738744
PA,Susquehanna,42115,0.138405245,0.007999934,0.004262069,0.026121607,0,0.09255392,0,0,0,0.007467716,42238,3.276794468,0.189401334,0.100906025,0.618438533,0,2.191247693,0,0,0,0.176800884,2.368048577
PA,Tioga,42117,0.143404923,0.010199265,0.01867499,0.021820141,0,0.080030374,0,0.001012338,0.002544698,0.009123117,41373,3.466147557,0.246519841,0.451381085,0.527400513,0,1.934362356,0,0.024468564,0.061506248,0.22050895,2.240846119
PA,Union,42119,0.14406566,0.010737648,0.024166717,0.018325527,0.000552624,0.08296527,0,0,0,0.007317874,41624,3.461120035,0.257967711,0.580595747,0.440263482,0.013276573,1.993207514,0,0,0,0.175809008,2.169016522
PA,Venango,42121,0.189620946,0.015238776,0.018021054,0.030789604,0.00891294,0.093456346,0,0.004583307,0.011520987,0.007097931,57565,3.294031902,0.264722939,0.313055752,0.53486674,0.154832632,1.623492502,0,0.079619689,0.200138755,0.123302895,2.02655384
PA,Warren,42123,0.265579924,0.009838304,0.120965042,0.02325637,0.036708395,0.065885692,0,0,0,0.00892612,43863,6.054759686,0.224296203,2.757792269,0.530204738,0.836887458,1.502079026,0,0,0,0.203499993,1.705579018
PA,Washington,42125,1.762327885,0.054085061,0.048623908,0.105007341,1.178042032,0.332580641,0,0.005308524,0.013343959,0.025336419,202897,8.685825246,0.266564122,0.239648238,0.517540136,5.806108675,1.639159971,0,0.026163642,0.065767158,0.124873304,1.855964075
PA,Wayne,42127,0.133372932,0.019574635,0.002647648,0.027550111,0,0.060662465,0,0.002524019,0.006344587,0.014069466,47722,2.794789235,0.410180529,0.055480663,0.577304209,0,1.27116352,0,0.052890043,0.132948893,0.294821378,1.751823834
PA,Westmoreland,42129,1.248912642,0.1360162,0.310923207,0.210122543,1.14344E-05,0.515764372,0,0.010673547,0.026829934,0.038571405,369993,3.375503435,0.367618305,0.840348892,0.567909508,3.09043E-05,1.393984134,0,0.028847971,0.072514707,0.104249013,1.599595825
PA,Wyoming,42131,0.074241628,0.002486435,0.008482311,0.017381392,0,0.039512565,0,0,0,0.006378927,28080,2.643932636,0.088548238,0.302076593,0.618995442,0,1.407142613,0,0,0,0.22716975,1.634312363
PA,York,42133,3.319079757,0.091996714,0.293179717,0.203434753,2.173521379,0.433265247,0.017511674,0.013211092,0.033208518,0.059750662,381751,8.694357727,0.240986177,0.767986769,0.53289907,5.693557787,1.13494201,0.04587198,0.034606568,0.086989997,0.156517368,1.413055944
RI,Bristol,44001,0.078758558,0.007906032,0.001542457,0.031996047,0,0.031059363,0,0,0,0.006254659,50648,1.555018124,0.156097606,0.03045445,0.631733678,0,0.613239674,0,0,0,0.123492716,0.736732391
RI,Kent,44003,0.44530411,0.03384994,0.013887334,0.112116725,1.06157E-05,0.17099351,0,0.027859881,0.070030956,0.016555148,167090,2.665055421,0.202585072,0.083112894,0.670996021,6.35326E-05,1.023361723,0,0.166735777,0.419121171,0.099079229,1.7082979
RI,Newport,44005,0.359792007,0.030621684,0.001016033,0.060717777,0.179972159,0.068012997,0,0.001387487,0.003487705,0.014576165,85433,4.211393811,0.358429222,0.011892742,0.710706369,2.106588313,0.796097497,0,0.016240643,0.040823866,0.170615159,1.023777165
RI,Providence,44007,1.637340347,0.228602802,0.053652426,0.387265582,0.321516454,0.568798869,0,0.006936011,0.017434947,0.053133256,621602,2.634065442,0.367763943,0.086313149,0.623012124,0.517238448,0.915053151,0,0.011158283,0.028048408,0.085477937,1.039737779
RI,Washington,44009,0.356935619,0.059620667,0.042823907,0.076938473,0,0.136240484,0,0.006535904,0.016429206,0.018346979,123546,2.88909086,0.482578692,0.346623177,0.622751629,0,1.102751072,0,0.052902593,0.132980479,0.148503219,1.437137363
SC,Abbeville,45001,0.073831736,0.003163256,0.027197715,0.00544473,0,0.033985072,0,0,0,0.004040963,26167,2.821559053,0.120887221,1.039389878,0.208076215,0,1.298776009,0,0,0,0.154429729,1.453205738
SC,Aiken,45003,0.871580671,0.017541774,0.168993851,0.023077733,0.377990542,0.235086196,0,0.007631532,0.019183264,0.022075779,142552,6.114124467,0.123055261,1.185489165,0.161889926,2.651597604,1.649125908,0,0.053535076,0.134570292,0.154861235,1.99209251
SC,Allendale,45005,0.035928014,0.001474135,0.008121586,0.002135892,0,0.016659974,0,0.001398001,0.003514136,0.00262429,11211,3.204710877,0.131490036,0.724430125,0.19051756,0,1.486038194,0,0.124699017,0.313454272,0.234081673,2.158273156
SC,Anderson,45007,1.00521778,0.021106435,0.113875448,0.027685217,0.5050811,0.290214607,0,0.006451659,0.016217439,0.024585876,165740,6.06502824,0.127346655,0.68707281,0.167040043,3.047430311,1.751023331,0,0.038926387,0.097848673,0.148340029,2.03613842
SC,Bamberg,45009,0.043240078,0.002142361,0.006381092,0.003424633,0,0.026755403,0,0.000472373,0.001187396,0.002876821,16658,2.595754483,0.128608546,0.383064726,0.205584871,0,1.606159371,0,0.028357096,0.071280804,0.172699069,1.87849634
SC,Barnwell,45011,0.069693585,0.002821581,0.01890948,0.004586813,0,0.033111686,0,0.001821932,0.00457976,0.003862333,23478,2.968463443,0.120179765,0.805412723,0.195366448,0,1.410328232,0,0.077601665,0.195066015,0.164508596,1.847504508
SC,Beaufort,45013,0.366579977,0.018085686,0.059841365,0.017117786,0.00227749,0.15859018,0,0.016916917,0.042523794,0.051226758,120937,3.031164799,0.149546345,0.494814364,0.141543004,0.01883204,1.311345409,0,0.139882066,0.351619387,0.423582183,2.226429045
SC,Berkeley,45015,4.307214681,0.017593316,0.206715857,0.021042473,3.821117023,0.202366429,0,0.004223594,0.010616783,0.023539206,142651,30.19407281,0.12333118,1.449102055,0.14751017,26.78647204,1.418612057,0,0.02960788,0.074424876,0.165012556,1.687657369
SC,Calhoun,45017,0.080241946,0.00180289,0.007735991,0.004177576,0,0.063476902,0,0,0,0.003048586,15185,5.284290142,0.118728355,0.509449499,0.275112031,0,4.18023724,0,0,0,0.200763017,4.381000258
SC,Charleston,45019,1.006338519,0.045938327,0.245280506,0.04636631,0.008974239,0.47664845,0,0.032745321,0.082311411,0.068073955,309969,3.246577943,0.148202973,0.791306568,0.149583701,0.028952054,1.537729417,0,0.105640631,0.265547235,0.219615366,2.128532648
SC,Cherokee,45021,0.367662805,0.019132112,0.064917662,0.010855233,0.153283078,0.113280128,0,0,0,0.006194591,52537,6.998168999,0.36416454,1.235656059,0.206620723,2.917621446,2.156197117,0,0,0,0.117909113,2.27410623
SC,Chester,45023,0.146776927,0.00447864,0.031562425,0.005847099,0,0.085082195,0,0.004197375,0.010550877,0.005058316,34068,4.308351741,0.131461781,0.926453701,0.171630249,0,2.497422641,0,0.123205806,0.30970051,0.148477053,3.07880601
SC,Chesterfield,45025,0.147254789,0.005293045,0.043298246,0.009248058,0,0.074437481,0,0.002492655,0.006265747,0.006219556,42768,3.443106728,0.123761807,1.012398206,0.216237797,0,1.740494792,0,0.05828317,0.146505491,0.145425464,2.090708918
SC,Clarendon,45027,0.139671955,0.003989059,0.011742822,0.006847583,0,0.09327094,0,0.00334248,0.008401938,0.012077132,32502,4.297334165,0.122732739,0.361295377,0.210681881,0,2.869698492,0,0.102839219,0.258505252,0.371581205,3.602624167
SC,Colleton,45029,0.732761965,0.004945104,0.017838725,0.008206317,0.558307214,0.125362287,0,0.003078013,0.007737152,0.007287152,38264,19.15016634,0.129236467,0.466201253,0.214465741,14.59092655,3.276246268,0,0.080441494,0.202204481,0.190444085,3.749336327
SC,Darlington,45031,0.563731362,0.008781274,0.143752411,0.013183106,0.271378109,0.111015313,0,0.002252284,0.005661531,0.007707333,67394,8.364711423,0.13029757,2.13301497,0.195612452,4.026739906,1.64725811,0,0.033419657,0.084006452,0.114362307,1.879046526
SC,Dillon,45033,0.115170486,0.003884487,0.016099112,0.006810543,0,0.083630437,0,0,0,0.004745905,30722,3.748795191,0.126439927,0.524025529,0.221682941,0,2.722167744,0,0,0,0.15447905,2.876646794
SC,Dorchester,45035,0.633144893,0.011565769,0.18824548,0.013650806,0,0.150691932,0.241544969,0.00430738,0.010827391,0.012311167,96413,6.567007489,0.119960675,1.952490634,0.14158678,0,1.562983541,2.50531535,0.044676336,0.112302187,0.127691986,1.847654051
SC,Edgefield,45037,0.052268692,0.004117657,0.008320648,0.004792135,0,0.03192957,0,0,0,0.003108681,24595,2.125175516,0.167418458,0.338306496,0.194841847,0,1.29821386,0,0,0,0.126394855,1.424608715
SC,Fairfield,45039,0.10618024,0.002898186,0.016705873,0.005565258,0.004550118,0.066505701,0,0.001553799,0.003905757,0.004495548,23454,4.527169785,0.123568939,0.712282455,0.237283972,0.194001806,2.835580316,0,0.0662488,0.166528404,0.191675092,3.260032612
SC,Florence,45041,3.131558554,0.017820174,2.713470798,0.022324408,0.111329096,0.231711,0,0.005028037,0.012638897,0.017236144,125761,24.90087192,0.14169873,21.5764092,0.177514553,0.885243406,1.842471035,0,0.03998089,0.100499338,0.137054765,2.120006028
SC,Georgetown,45043,2.436351295,0.007092775,0.145950842,0.008716448,2.148203988,0.100757148,0,0.002570029,0.006460243,0.016599821,55797,43.66455714,0.127117497,2.615747116,0.156217145,38.50034927,1.805780747,0,0.046060343,0.115781194,0.297503832,2.265126116
SC,Greenville,45045,1.037827341,0.052907115,0.293447101,0.027777055,0.000440896,0.532679082,0,0.017981466,0.045199737,0.067394888,379616,2.733887246,0.139370088,0.773010359,0.073171456,0.001161425,1.403205035,0,0.047367514,0.119066997,0.177534371,1.747173917
SC,Greenwood,45047,0.224829211,0.008400364,0.064372873,0.009376875,0.030586723,0.086385967,0,0.004452929,0.011193259,0.010060223,66271,3.392573091,0.12675776,0.971358108,0.141492887,0.461540081,1.303525932,0,0.067192716,0.168901309,0.151804297,1.691424254
SC,Hampton,45049,0.074370748,0.002475741,0.020517865,0.004227266,0,0.043953069,0,0,0,0.003196807,21386,3.477543635,0.115764586,0.959406396,0.197665096,0,2.05522625,0,0,0,0.149481307,2.204707557
SC,Horry,45051,0.928430064,0.023596513,0.067715311,0.02708532,0.261567238,0.410106194,0,0.024393935,0.061318663,0.05264689,196629,4.721735166,0.120005255,0.344381097,0.137748349,1.330257682,2.085685196,0,0.124060719,0.311849537,0.267747331,2.789342783
SC,Jasper,45053,0.149092916,0.002204501,0.006506544,0.004524835,4.15412E-05,0.125157888,0,0.001673203,0.004205909,0.004778494,20678,7.21021938,0.106610936,0.314660231,0.21882364,0.002008957,6.052707617,0,0.080917081,0.203400201,0.231090717,6.568115616
SC,Kershaw,45055,0.179643152,0.006307938,0.035731453,0.009842786,0,0.104800733,0,0.004387904,0.011029808,0.007542531,52647,3.412220115,0.119815708,0.678698752,0.186958157,0,1.990630668,0,0.083345754,0.209504967,0.14326611,2.426747499
SC,Lancaster,45057,0.23280964,0.00763569,0.103091383,0.010773284,0,0.094351989,0,0.002777543,0.006981867,0.007197884,61351,3.794716302,0.124459096,1.680353744,0.175600793,0,1.537904662,0,0.045272988,0.113802003,0.117323015,1.814302669
SC,Laurens,45059,0.201051294,0.008171442,0.044949781,0.010761288,0,0.125997555,0,0.001116778,0.002807224,0.007247226,69567,2.89003829,0.117461463,0.646136538,0.15468955,0,1.811168443,0,0.016053269,0.040352817,0.10417621,1.971750739
SC,Lee,45061,0.072110333,0.002616583,0.00940151,0.004519184,0,0.051417415,0,0.000198611,0.000499246,0.003457783,20119,3.584190696,0.130055326,0.467295098,0.224622693,0,2.555664546,0,0.009871821,0.024814663,0.17186655,2.76221758
SC,Lexington,45063,1.148697629,0.027029411,0.250189514,0.03297265,0.325991548,0.393268641,0,0.024461994,0.061489737,0.033294133,216014,5.317699912,0.125128051,1.158209717,0.152641265,1.509122316,1.820570152,0,0.113242634,0.28465626,0.154129517,2.372598563
SC,McCormick,45065,0.02843201,0.001221553,0.002859247,0.002556279,0,0.017489817,0,0,0,0.004305114,9958,2.855192855,0.122670486,0.287130661,0.256706076,0,1.756358423,0,0,0,0.43232721,2.188685633
SC,Marion,45067,0.099080998,0.004484959,0.016417109,0.007262937,0,0.064056491,0,0.000714057,0.001794913,0.004350533,35466,2.793689681,0.12645799,0.462897111,0.204785915,0,1.806138008,0,0.020133567,0.050609393,0.122667697,1.999548665
SC,Marlboro,45069,0.160419308,0.003801727,0.098201093,0.006125589,0,0.045882282,0,0.000412305,0.001036406,0.004959907,28818,5.566635711,0.131921956,3.4076304,0.2125612,0,1.592139718,0,0.014307188,0.035963835,0.172111414,1.814522155
SC,Newberry,45071,0.136335006,0.004465716,0.014291283,0.006114783,0,0.098451175,0,0.001689177,0.004246057,0.007076815,36108,3.77575623,0.123676623,0.395792715,0.169347043,0,2.726575136,0,0.046781227,0.117593259,0.195990227,3.086939848
SC,Oconee,45073,0.206575267,0.008318112,0.043431519,0.014112816,2.23326E-05,0.099247527,0,0.007752638,0.019487691,0.014202631,66215,3.119765415,0.125622779,0.655916616,0.213136234,0.000337273,1.498867736,0,0.117082814,0.29430931,0.214492653,2.124752513
